AG-101_S106_F_filt.fastq.gz	AG-102_S118_F_filt.fastq.gz	AG-103_S130_F_filt.fastq.gz	AG-104_S142_F_filt.fastq.gz	AG-105_S154_F_filt.fastq.gz	AG-106_S71_F_filt.fastq.gz	AG-109_S83_F_filt.fastq.gz	AG-110_S149_F_filt.fastq.gz	AG-117_S161_F_filt.fastq.gz	AG-118_S131_F_filt.fastq.gz	AG-119_S78_F_filt.fastq.gz	AG-120_S90_F_filt.fastq.gz	AG-121_S143_F_filt.fastq.gz	AG-122_S155_F_filt.fastq.gz	AG-123_S72_F_filt.fastq.gz	AG-124_S84_F_filt.fastq.gz	AG-130_S108_F_filt.fastq.gz	AG-132_S132_F_filt.fastq.gz	AG-133_S144_F_filt.fastq.gz	AG-136_S73_F_filt.fastq.gz	AG-137_S85_F_filt.fastq.gz	AG-138_S77_F_filt.fastq.gz	AG-139_S97_F_filt.fastq.gz	AG-140_S109_F_filt.fastq.gz	AG-145_S121_F_filt.fastq.gz	AG-146_S133_F_filt.fastq.gz	AG-147_S145_F_filt.fastq.gz	AG-148_S157_F_filt.fastq.gz	AG-149_S102_F_filt.fastq.gz	AG-150_S114_F_filt.fastq.gz	AG-153_S74_F_filt.fastq.gz	AG-154_S86_F_filt.fastq.gz	AG-155_S126_F_filt.fastq.gz	AG-156_S138_F_filt.fastq.gz	AG-161_S98_F_filt.fastq.gz	AG-162_S150_F_filt.fastq.gz	AG-163_S110_F_filt.fastq.gz	AG-164_S122_F_filt.fastq.gz	AG-165_S162_F_filt.fastq.gz	AG-166_S79_F_filt.fastq.gz	AG-167_S134_F_filt.fastq.gz	AG-168_S146_F_filt.fastq.gz	AG-169_S158_F_filt.fastq.gz	AG-170_S75_F_filt.fastq.gz	AG-171_S91_F_filt.fastq.gz	AG-172_S87_F_filt.fastq.gz	AG-177_S99_F_filt.fastq.gz	AG-178_S111_F_filt.fastq.gz	AG-179_S123_F_filt.fastq.gz	AG-180_S135_F_filt.fastq.gz	AG-181_S147_F_filt.fastq.gz	AG-182_S159_F_filt.fastq.gz	AG-183_S76_F_filt.fastq.gz	AG-184_S88_F_filt.fastq.gz	AG-77_S148_F_filt.fastq.gz	AG-78_S93_F_filt.fastq.gz	AG-81_S105_F_filt.fastq.gz	AG-82_S117_F_filt.fastq.gz	AG-85_S129_F_filt.fastq.gz	AG-86_S89_F_filt.fastq.gz	AG-87_S141_F_filt.fastq.gz	AG-88_S101_F_filt.fastq.gz	AG-89_S153_F_filt.fastq.gz	AG-90_S70_F_filt.fastq.gz	AG-93_S82_F_filt.fastq.gz	AG-94_S113_F_filt.fastq.gz	AG-95_S125_F_filt.fastq.gz	AG-96_S137_F_filt.fastq.gz	AG-97_S94_F_filt.fastq.gz	AG-98_S160_F_filt.fastq.gz	FG-107_S131	FG-108_S143	FG-111_S164	FG-112_S155	FG-113_S167	FG-114_S179	FG-125_S191	FG-126_S176	FG-127_S192	FG-128_S188	FG-129_S204	FG-134_S105	FG-135_S117	FG-142_S216	FG-144_S228	FG-73_S119	FG-74_S104	FG-76_S128	FG-79_S140	FG-80_S152	FGJuly_100_S58_F_filt.fastq.gz	FGJuly_115_S94_F_filt.fastq.gz	FGJuly_116_S106_F_filt.fastq.gz	FGJuly_141_S118_F_filt.fastq.gz	FGJuly_143_S35_F_filt.fastq.gz	FGJuly_157_S47_F_filt.fastq.gz	FGJuly_158_S59_F_filt.fastq.gz	FGJuly_159_S71_F_filt.fastq.gz	FGJuly_160_S83_F_filt.fastq.gz	FGJuly_173_S95_F_filt.fastq.gz	FGJuly_174_S107_F_filt.fastq.gz	FGJuly_175_S119_F_filt.fastq.gz	FGJuly_176_S36_F_filt.fastq.gz	FGJuly_75_S100_F_filt.fastq.gz	FGJuly_83_S93_F_filt.fastq.gz	FGJuly_84_S105_F_filt.fastq.gz	FGJuly_91_S117_F_filt.fastq.gz	FGJuly_92_S34_F_filt.fastq.gz	FGJuly_99_S46_F_filt.fastq.gz
2419	1.87537810042347	4.19493038200643	4.44114737883284	3.95760124431131	NA	NA	NA	NA	2.60336906584992	1.44669694274076	6.71328052396336	5.78202437826495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.25327071452533	21.0879233664044	NA	NA	4.22497616777884	3.55261232255232	NA	NA	NA	NA	NA	NA	0.906073382972997	3.02070369951352	2.43509681473626	0.346120565330257	2.67190160175116	1.96487937942204	3.32821300563236	3.54420460212296	NA	NA	NA	NA	NA	NA	NA	NA	2.34309271411745	1.94054267501551	NA	NA	19.4980757414055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745376275510204	16.4758722681711	14.7552186878728	NA	NA	3.66079132256872	2.40636445984798	NA	NA	NA	1.15325754263227	3.27424295686235	11.1809108870763	NA	NA	NA	17.4769638038996	2.54167673351051	0.810048705460138
2441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2380088151413	1.75903521911126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.645896656534954	0.400566457616832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3929231581727	1.71398142909442	3.69520312141382	1.5904278891132	NA	1.09413839257261	0.773672055427252	2.15959713344954	1.34937688010314	0.720595772906805	NA	0.516571904035501	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.392474205947805	NA	NA	0.586595799844439	0.42247570764681	NA	NA	0.664789101388525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.611269298085212	0.877240191593563	1.73799638028319	1.74880763116057	0.808159625459815	1.38924620529972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2451	NA	NA	0.306627101879327	0.466616740595656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.338374775698539
2463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.60171388867444	1.62889002259311	1.910582719357	0.864981252552252	6.68076910933603	4.57653510256584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.326341626687493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.353287051906021	NA	NA	NA	NA	NA	NA	1.14465923027507	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38292011019284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28343465045593	2.21323083147886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.48976679559878	1.14238350931565	NA	NA	21.1382113821138	2.76535910008653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.910470409711684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.705234159779614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54322480770161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2514	NA	NA	NA	NA	0.32605151613955	0.35519627656317	0.325691565857372	1.27051871306632	1.75947346127529	0.898918488693291	0.708058591848475	0.892976737955976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.520773058673765	0.419497989183192	0.613757430711032	0.794402740325049	1.65606162089752	1.2510673051936	NA	NA	NA	NA	NA	NA	0.734652801073465	0.537119397878892	NA	NA	NA	NA	NA	0.361522119935895	NA	NA	0.349243306169965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.854756622732611	0.523681332548162	NA	1.60647019720807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.305315543614325	NA	NA	NA	NA	NA	NA	NA	0.32927435387674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.633406874955519	0.394618834080717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2535	NA	NA	NA	NA	NA	NA	0.393367735386177	0.948785292186474	1.22837313870516	0.557142188304696	0.765588352436164	0.580434879671385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49795414189763	0.994825450040084	NA	NA	NA	0.375736239929592	NA	NA	NA	NA	NA	NA	NA	NA	2.64251668255481	2.67817942338651	NA	0.376430248593045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.403588836111887	NA	NA	1.29192222367219	0.628838226634138	NA	1.61200974961223	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.327045494364305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76260322938494	2.32365798905124	0.449905664941222	2.95744680851064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2548	NA	NA	NA	NA	0.342354091946528	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.481983015836585	NA	NA	NA	NA	NA	NA	4.46226671088733	NA	NA	NA	NA	NA	4.9411590006311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.391841900311526	NA	NA	0.313858734774972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.453762586115527	NA	NA	NA	NA	NA
2552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.851063829787234	0.33987457009913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2556	NA	NA	0.514342235410485	0.656719857134628	0.301597652429084	0.398064792700104	0.477962947297183	0.653315824031517	1.15017431820403	0.838054216021349	0.739036155241846	0.830468366299058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.335829537558867	0.360760877487064	0.447086403215003	0.348962393733526	NA	NA	NA	0.301365006204574	NA	NA	0.781616907078162	0.639753677728361	NA	NA	0.427073403241182	0.614664129957559	NA	1.89333233945809	NA	NA	NA	0.367580813723017	0.840285876618522	0.362031904061545	0.40846785279447	0.407412748774156	NA	0.46884323587077	0.442542608441226	0.363325496901047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.345291479820628	1.15272521640785	0.513165643139564	NA	1.29071571017062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346779336734694	NA	NA	NA	NA	NA	NA	0.488607227516811	0.446808510638298	0.820748522652659	NA	NA	0.314098991843558	NA	NA	NA	NA	NA	NA
2563	NA	NA	NA	NA	0.383110531463971	NA	10.3925217832671	5.04924491135916	3.95555700368186	1.03937450255162	NA	NA	3.37998415632427	12.5203847305887	7.42483360110168	14.0725786597075	20.6168900233993	16.0912702628057	4.41108545034642	0.556846794499322	NA	3.26227877106763	NA	NA	6.5621863660928	4.77734858975293	2.63563295378433	2.335078145302	3.15410602090108	7.74829056935888	NA	NA	NA	NA	NA	NA	1.16346901737101	1.15220647540039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.8831187900739	51.9795534551767	6.74387878447137	6.43148548116151	5.54590312043922	3.42873607376105	22.4745673636398	2.53542340734129	1.69106511862696	1.34258475771422	NA	NA	NA	NA	NA	NA	NA	0.506856229494406	0.309207512597343	NA	0.334945031198509	NA	NA	4.75954128680024	3.71616167052365	6.79495368891728	16.5602439469363	6.57674729684539	10.7023411371237	0.37960637738714	0.897627698226117	41.6313865101511	46.1764992211838	35.3843926451426	46.2313573129465	31.4492211120389	NA	NA	NA	0.578512396694215	0.573577451948644	NA	NA	NA	NA	NA	NA	NA	NA	11.6222840487546	2.55827174530984	4.0948275862069	NA	NA	NA
2564	NA	NA	NA	NA	NA	0.379692571498561	0.710599780052449	0.758371634931057	0.358411260630152	0.440095510089424	NA	NA	2.09928703459203	1.77388757613073	1.03282074822125	1.38854694962824	0.578600297808977	0.577875034523784	1.37413394919169	0.300213054425721	NA	0.479392166912895	NA	NA	1.36647880799815	1.23897675096567	0.498995311453449	0.91324200913242	0.697755185804944	0.544986798456435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.543292056189124	0.814968413946087	4.55682680684789	2.47180225581953	0.986864966293697	2.35945703675246	3.36348962048125	1.87995090929376	0.441696113074205	0.851807976532972	NA	NA	0.430128391707901	NA	0.498185182549285	NA	0.813432511201009	0.508959367376125	0.841731562070545	1.44582317748726	NA	NA	1.24021048990785	0.684412632898827	0.731930466605673	0.428510592994783	0.920013552607574	0.944710734589232	0.707486493439671	0.832213981194884	1.06249809177785	1.59482343885307	2.37538940809969	1.17851455045606	0.696829176588545	3.60217685507789	NA	NA	NA	0.853994490358127	0.452024614449594	NA	NA	NA	NA	NA	NA	NA	NA	5.18680445151033	2.38772029562251	2.0865987460815	0.590541159700657	0.492872674559072	NA
2573	NA	NA	NA	NA	NA	NA	0.469503426106082	0.328299409061064	NA	NA	0.305350267734655	0.36612046256195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.980467845286806	1.31550178558414	0.949430676490288	1.59260496714556	1.45865563729359	1.15428880915307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.325975598398063	NA	NA	1.30497194310322	1.1420038697737	0.896129180027485	1.91391535563926	NA	NA	0.793042962670158	NA	NA	NA	NA	NA	NA	1.57390644162822	0.610631087228651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2590	0.54911815347387	0.434368677853148	NA	0.581830750619275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05679311081062	3.49775784753363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.474330357142857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2606	0.660803201638047	1.29715577769844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71301247771836	0.686934940613366	NA	NA	0.684334116068433	0.855285665412248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.460082211411547	NA	0.97706951254687	NA	0.532776404398602	0.724160631994733	0.826387404716107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407876610572378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.607985977981048	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.311354391603475	NA	NA	NA	NA	NA	NA	NA
2614	0.600307133882451	0.481970724741164	0.351137487636004	0.345642030070857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.471380471380471	0.562843467470307	NA	NA	0.456222744045622	NA	NA	NA	NA	NA	NA	0.36897618426447	NA	NA	NA	0.407221881869617	NA	NA	0.314206040611131	0.360542255552351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.09427774242498	1.99376947040498	0.714724620807865	0.779236906646798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.378086723642235	0.382177930433941	1.10992907801418	NA	NA	NA	0.450884036678656	NA	NA	NA	0.463269358041032	0.521865184827253	NA
2631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.561130182202271	0.901920324824442	0.826256598577003	NA	NA	NA	NA	NA	NA	0.458286851388428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.314534415916904	0.30989527676854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.619173012596968	NA	NA	0.372255405064356	NA	0.476401506758254	NA	NA	NA	NA	0.360583391636618	NA	0.341421460032839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02193995381062	NA	NA	1.0612958663732	0.35296840643444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.393556911140472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.896733328588713	0.865470852017937	NA	NA	NA	NA	NA	NA	NA	0.574697630678404	1.24858726656262	0.713297136165229	NA	0.749637721547208	0.625160792384873	NA	NA	0.322332339074377	0.382106697819315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.30829358770535	NA	NA	NA	NA	NA
2650	NA	NA	NA	NA	NA	NA	0.511801032061585	0.51543007222587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57878483748938	1.11872312513665	NA	NA	0.738799608499353	0.680387245277909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.367567097307408	1.41330865651552	0.346426935409986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17093967178649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2658	NA	NA	NA	NA	NA	NA	1.53117333558921	0.7715036112935	0.853670457137272	0.505641649889976	0.575297605876886	0.982274411751574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65776930409914	1.15615395872969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.861520387684174	NA	NA	NA	NA	NA	1.30932184958023	1.52056868848322	0.887540082455337	1.06913361400399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.388891931861752	0.577783300198807	NA	NA	2.19400961419943	1.26816588555	NA	0.921985815602837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.324848700605198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582128650431745	0.307348421346745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738176449625821	0.66199565112346	NA
2671	0.400204755921634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.544206296048225	0.527155956491072	NA	NA	NA	NA	NA	NA	0.33210332103321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.448259086802418	NA	NA	NA	NA	NA	0.753830339223653	NA	0.423660295591992	0.630219490236255	NA	NA	NA	NA	NA	0.589962331043652	NA	NA	0.553400696691948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.334821428571429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2685	NA	0.315363560633107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.510204081632653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30248654191233
2690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384541842826489	0.386836027713626	NA	NA	0.823107305454217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08444109574296	0.726604918556372	NA	0.359491695463159	0.776948803704657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.987016428192899	NA	NA	NA	NA	NA
